est_year,season,season_total_tows,stratum,strat_ntows,s_area_km2,tot_s_area,st_ratio,strata_effort_ratio
1981,Spring,225,1030,3,1776.9970479578838,192584.87305436592,0.00922708528336098,0.013333333333333334
1981,Spring,225,1070,3,1533.6458913241406,192584.87305436592,0.00796348055275971,0.013333333333333334
1981,Spring,225,1660,3,1641.1866977479858,192584.87305436592,0.00852188789139573,0.013333333333333334
1981,Spring,225,1630,1,300.6155592255061,192584.87305436592,0.00156095104697368,0.0044444444444444444
1981,Spring,225,1620,2,785.7325119045797,192584.87305436592,0.00407992849824072,0.008888888888888889
1981,Spring,225,1650,7,8530.968559063047,192584.87305436592,0.04429718920163989,0.03111111111111111
1981,Spring,225,1690,6,7163.6818501301495,192584.87305436592,0.03719753133522523,0.02666666666666667
1981,Spring,225,1700,4,2999.3655567462374,192584.87305436592,0.01557425310293986,0.017777777777777778
1981,Spring,225,1720,1,359.97545219146457,192584.87305436592,0.00186917823026445,0.0044444444444444444
1981,Spring,225,1010,8,7723.889064379528,192584.87305436592,0.0401064161576133,0.035555555555555556
1981,Spring,225,1730,5,6046.335136527294,192584.87305436592,0.03139569084857686,0.022222222222222223
1981,Spring,225,1740,4,3499.995357137849,192584.87305436592,0.01817378126136529,0.017777777777777778
1981,Spring,225,1760,2,248.86799090870173,192584.87305436592,0.00129225097984953,0.008888888888888889
1981,Spring,225,1020,7,6518.071891152992,192584.87305436592,0.03384519140977894,0.03111111111111111
1981,Spring,225,1040,1,605.6240112028632,192584.87305436592,0.00314471225905628,0.0044444444444444444
1981,Spring,225,1060,8,8410.276953246941,192584.87305436592,0.04367049612911578,0.035555555555555556
1981,Spring,225,1090,5,4702.238864788697,192584.87305436592,0.02441644969416302,0.022222222222222223
1981,Spring,225,1100,8,8378.917445478692,192584.87305436592,0.04350766138892621,0.035555555555555556
1981,Spring,225,1120,3,582.6986181402243,192584.87305436592,0.00302567179290208,0.013333333333333334
1981,Spring,225,1080,2,726.0025816898356,192584.87305436592,0.00376977989068169,0.008888888888888889
1981,Spring,225,1250,4,1165.474643283182,192584.87305436592,0.00605174552289043,0.017777777777777778
1981,Spring,225,1230,4,3003.9650892095224,192584.87305436592,0.01559813624801941,0.017777777777777778
1981,Spring,225,1190,9,7494.383130961584,192584.87305436592,0.03891470296758952,0.04
1981,Spring,225,1130,9,7372.637785559344,192584.87305436592,0.0382825383355944,0.04
1981,Spring,225,1110,3,1822.125897944325,192584.87305436592,0.00946141755084755,0.013333333333333334
1981,Spring,225,1150,2,768.2601842240604,192584.87305436592,0.00398920316034989,0.008888888888888889
1981,Spring,225,1140,4,2032.043798384957,192584.87305436592,0.01055141956975675,0.017777777777777778
1981,Spring,225,1170,4,1053.1222074485618,192584.87305436592,0.00546835372241967,0.017777777777777778
1981,Spring,225,1160,10,9006.472041448285,192584.87305436592,0.04676624855632246,0.044444444444444446
1981,Spring,225,1290,8,12064.449983675357,192584.87305436592,0.06264484739811113,0.035555555555555556
1981,Spring,225,1360,7,12057.82569997672,192584.87305436592,0.06261045070021073,0.03111111111111111
1981,Spring,225,1240,6,7701.4025516095,192584.87305436592,0.03998965458432151,0.02666666666666667
1981,Spring,225,1200,6,3618.138360428088,192584.87305436592,0.01878724067495531,0.02666666666666667
1981,Spring,225,1220,4,1411.0086266014423,192584.87305436592,0.00732668461558307,0.017777777777777778
1981,Spring,225,1210,4,1411.7989605917703,192584.87305436592,0.00733078843733082,0.017777777777777778
1981,Spring,225,1300,2,1909.8640235337175,192584.87305436592,0.00991699915597509,0.008888888888888889
1981,Spring,225,1340,5,5287.921316968236,192584.87305436592,0.02745761509251808,0.022222222222222223
1981,Spring,225,1260,6,2979.523678517098,192584.87305436592,0.01547122383633937,0.02666666666666667
1981,Spring,225,1270,4,2181.073574696574,192584.87305436592,0.01132525904088461,0.017777777777777778
1981,Spring,225,1280,7,6860.985346457175,192584.87305436592,0.03562577495128782,0.03111111111111111
1981,Spring,225,1370,4,6146.956814132192,192584.87305436592,0.03191817050136088,0.017777777777777778
1981,Spring,225,1380,6,7458.4488929324125,192584.87305436592,0.03872811386814853,0.02666666666666667
1981,Spring,225,1050,3,4483.908829263997,192584.87305436592,0.02328276753075101,0.013333333333333334
1981,Spring,225,1390,4,2231.476128551431,192584.87305436592,0.01158697509913717,0.017777777777777778
1981,Spring,225,1400,3,1728.8890290150089,192584.87305436592,0.00897728363393811,0.013333333333333334
1981,Spring,225,1670,1,350.7581653224312,192584.87305436592,0.00182131732238083,0.0044444444444444444
1982,Fall,228,1650,7,8530.968559063047,192584.87305436592,0.04429718920163989,0.03070175438596491
1982,Fall,228,1610,3,3997.150928552066,192584.87305436592,0.0207552694308638,0.013157894736842105
1982,Fall,228,1690,6,7163.6818501301495,192584.87305436592,0.03719753133522523,0.02631578947368421
1982,Fall,228,1730,5,6046.335136527294,192584.87305436592,0.03139569084857686,0.021929824561403508
1982,Fall,228,1030,3,1776.9970479578838,192584.87305436592,0.00922708528336098,0.013157894736842105
1982,Fall,228,1050,5,4483.908829263997,192584.87305436592,0.02328276753075101,0.021929824561403508
1982,Fall,228,1710,2,893.2035013330817,192584.87305436592,0.00463797331102393,0.008771929824561403
1982,Fall,228,1060,8,8410.276953246941,192584.87305436592,0.04367049612911578,0.03508771929824561
1982,Fall,228,1020,7,6518.071891152992,192584.87305436592,0.03384519140977894,0.03070175438596491
1982,Fall,228,1090,5,4702.238864788697,192584.87305436592,0.02441644969416302,0.021929824561403508
1982,Fall,228,1100,8,8378.917445478692,192584.87305436592,0.04350766138892621,0.03508771929824561
1982,Fall,228,1230,5,3003.9650892095224,192584.87305436592,0.01559813624801941,0.021929824561403508
1982,Fall,228,1240,8,7701.4025516095,192584.87305436592,0.03998965458432151,0.03508771929824561
1982,Fall,228,1200,6,3618.138360428088,192584.87305436592,0.01878724067495531,0.02631578947368421
1982,Fall,228,1130,8,7372.637785559344,192584.87305436592,0.0382825383355944,0.03508771929824561
1982,Fall,228,1140,3,2032.043798384957,192584.87305436592,0.01055141956975675,0.013157894736842105
1982,Fall,228,1160,10,9006.472041448285,192584.87305436592,0.04676624855632246,0.043859649122807015
1982,Fall,228,1210,4,1411.7989605917703,192584.87305436592,0.00733078843733082,0.017543859649122806
1982,Fall,228,1220,4,1411.0086266014423,192584.87305436592,0.00732668461558307,0.017543859649122806
1982,Fall,228,1290,8,12064.449983675357,192584.87305436592,0.06264484739811113,0.03508771929824561
1982,Fall,228,1190,9,7494.383130961584,192584.87305436592,0.03891470296758952,0.039473684210526314
1982,Fall,228,1340,6,5287.921316968236,192584.87305436592,0.02745761509251808,0.02631578947368421
1982,Fall,228,1360,8,12057.82569997672,192584.87305436592,0.06261045070021073,0.03508771929824561
1982,Fall,228,1300,3,1909.8640235337175,192584.87305436592,0.00991699915597509,0.013157894736842105
1982,Fall,228,1250,4,1165.474643283182,192584.87305436592,0.00605174552289043,0.017543859649122806
1982,Fall,228,1280,7,6860.985346457175,192584.87305436592,0.03562577495128782,0.03070175438596491
1982,Fall,228,1390,5,2231.476128551431,192584.87305436592,0.01158697509913717,0.021929824561403508
1982,Fall,228,1400,3,1728.8890290150089,192584.87305436592,0.00897728363393811,0.013157894736842105
1982,Fall,228,1270,4,2181.073574696574,192584.87305436592,0.01132525904088461,0.017543859649122806
1982,Fall,228,1260,5,2979.523678517098,192584.87305436592,0.01547122383633937,0.021929824561403508
1982,Fall,228,1380,5,7458.4488929324125,192584.87305436592,0.03872811386814853,0.021929824561403508
1982,Fall,228,1010,7,7723.889064379528,192584.87305436592,0.0401064161576133,0.03070175438596491
1982,Fall,228,1170,3,1053.1222074485618,192584.87305436592,0.00546835372241967,0.013157894736842105
1982,Fall,228,1740,5,3499.995357137849,192584.87305436592,0.01817378126136529,0.021929824561403508
1982,Fall,228,1670,2,350.7581653224312,192584.87305436592,0.00182131732238083,0.008771929824561403
1982,Fall,228,1700,4,2999.3655567462374,192584.87305436592,0.01557425310293986,0.017543859649122806
1982,Fall,228,1150,2,768.2601842240604,192584.87305436592,0.00398920316034989,0.008771929824561403
1982,Fall,228,1370,5,6146.956814132192,192584.87305436592,0.03191817050136088,0.021929824561403508
1982,Fall,228,1620,2,785.7325119045797,192584.87305436592,0.00407992849824072,0.008771929824561403
1982,Fall,228,1630,2,300.6155592255061,192584.87305436592,0.00156095104697368,0.008771929824561403
1982,Fall,228,1070,3,1533.6458913241406,192584.87305436592,0.00796348055275971,0.013157894736842105
1982,Fall,228,1680,2,233.75593826742303,192584.87305436592,0.00121378140743917,0.008771929824561403
1982,Fall,228,1720,1,359.97545219146457,192584.87305436592,0.00186917823026445,0.0043859649122807015
1982,Fall,228,1120,2,582.6986181402243,192584.87305436592,0.00302567179290208,0.008771929824561403
1982,Fall,228,1660,2,1641.1866977479858,192584.87305436592,0.00852188789139573,0.008771929824561403
1982,Fall,228,1640,2,283.27763242603834,192584.87305436592,0.00147092358778391,0.008771929824561403
1982,Fall,228,1040,3,605.6240112028632,192584.87305436592,0.00314471225905628,0.013157894736842105
1982,Fall,228,1110,2,1822.125897944325,192584.87305436592,0.00946141755084755,0.008771929824561403
1982,Fall,228,1180,1,614.6025490825617,192584.87305436592,0.0031913334590358,0.0043859649122807015
1982,Fall,228,1760,1,248.86799090870173,192584.87305436592,0.00129225097984953,0.0043859649122807015
1982,Fall,228,1750,1,424.880703023172,192584.87305436592,0.0022061997719999,0.0043859649122807015
1982,Fall,228,1080,2,726.0025816898356,192584.87305436592,0.00376977989068169,0.008771929824561403
1982,Spring,238,1640,2,283.27763242603834,192584.87305436592,0.00147092358778391,0.008403361344537815
1982,Spring,238,1630,2,300.6155592255061,192584.87305436592,0.00156095104697368,0.008403361344537815
1982,Spring,238,1670,2,350.7581653224312,192584.87305436592,0.00182131732238083,0.008403361344537815
1982,Spring,238,1660,3,1641.1866977479858,192584.87305436592,0.00852188789139573,0.012605042016806723
1982,Spring,238,1720,2,359.97545219146457,192584.87305436592,0.00186917823026445,0.008403361344537815
1982,Spring,238,1710,2,893.2035013330817,192584.87305436592,0.00463797331102393,0.008403361344537815
1982,Spring,238,1760,2,248.86799090870173,192584.87305436592,0.00129225097984953,0.008403361344537815
1982,Spring,238,1070,3,1533.6458913241406,192584.87305436592,0.00796348055275971,0.012605042016806723
1982,Spring,238,1680,2,233.75593826742303,192584.87305436592,0.00121378140743917,0.008403361344537815
1982,Spring,238,1610,3,3997.150928552066,192584.87305436592,0.0207552694308638,0.012605042016806723
1982,Spring,238,1620,2,785.7325119045797,192584.87305436592,0.00407992849824072,0.008403361344537815
1982,Spring,238,1650,7,8530.968559063047,192584.87305436592,0.04429718920163989,0.029411764705882353
1982,Spring,238,1700,4,2999.3655567462374,192584.87305436592,0.01557425310293986,0.01680672268907563
1982,Spring,238,1690,6,7163.6818501301495,192584.87305436592,0.03719753133522523,0.025210084033613446
1982,Spring,238,1730,5,6046.335136527294,192584.87305436592,0.03139569084857686,0.02100840336134454
1982,Spring,238,1750,2,424.880703023172,192584.87305436592,0.0022061997719999,0.008403361344537815
1982,Spring,238,1740,4,3499.995357137849,192584.87305436592,0.01817378126136529,0.01680672268907563
1982,Spring,238,1020,7,6518.071891152992,192584.87305436592,0.03384519140977894,0.029411764705882353
1982,Spring,238,1030,3,1776.9970479578838,192584.87305436592,0.00922708528336098,0.012605042016806723
1982,Spring,238,1060,8,8410.276953246941,192584.87305436592,0.04367049612911578,0.03361344537815126
1982,Spring,238,1080,3,726.0025816898356,192584.87305436592,0.00376977989068169,0.012605042016806723
1982,Spring,238,1040,3,605.6240112028632,192584.87305436592,0.00314471225905628,0.012605042016806723
1982,Spring,238,1010,7,7723.889064379528,192584.87305436592,0.0401064161576133,0.029411764705882353
1982,Spring,238,1050,5,4483.908829263997,192584.87305436592,0.02328276753075101,0.02100840336134454
1982,Spring,238,1090,5,4702.238864788697,192584.87305436592,0.02441644969416302,0.02100840336134454
1982,Spring,238,1100,8,8378.917445478692,192584.87305436592,0.04350766138892621,0.03361344537815126
1982,Spring,238,1110,3,1822.125897944325,192584.87305436592,0.00946141755084755,0.012605042016806723
1982,Spring,238,1120,3,582.6986181402243,192584.87305436592,0.00302567179290208,0.012605042016806723
1982,Spring,238,1150,3,768.2601842240604,192584.87305436592,0.00398920316034989,0.012605042016806723
1982,Spring,238,1140,4,2032.043798384957,192584.87305436592,0.01055141956975675,0.01680672268907563
1982,Spring,238,1130,9,7372.637785559344,192584.87305436592,0.0382825383355944,0.037815126050420166
1982,Spring,238,1190,9,7494.383130961584,192584.87305436592,0.03891470296758952,0.037815126050420166
1982,Spring,238,1200,6,3618.138360428088,192584.87305436592,0.01878724067495531,0.025210084033613446
1982,Spring,238,1160,10,9006.472041448285,192584.87305436592,0.04676624855632246,0.04201680672268908
1982,Spring,238,1170,4,1053.1222074485618,192584.87305436592,0.00546835372241967,0.01680672268907563
1982,Spring,238,1180,3,614.6025490825617,192584.87305436592,0.0031913334590358,0.012605042016806723
1982,Spring,238,1220,4,1411.0086266014423,192584.87305436592,0.00732668461558307,0.01680672268907563
1982,Spring,238,1290,8,12064.449983675357,192584.87305436592,0.06264484739811113,0.03361344537815126
1982,Spring,238,1300,3,1909.8640235337175,192584.87305436592,0.00991699915597509,0.012605042016806723
1982,Spring,238,1270,4,2181.073574696574,192584.87305436592,0.01132525904088461,0.01680672268907563
1982,Spring,238,1280,7,6860.985346457175,192584.87305436592,0.03562577495128782,0.029411764705882353
1982,Spring,238,1370,5,6146.956814132192,192584.87305436592,0.03191817050136088,0.02100840336134454
1982,Spring,238,1240,6,7701.4025516095,192584.87305436592,0.03998965458432151,0.025210084033613446
1982,Spring,238,1230,5,3003.9650892095224,192584.87305436592,0.01559813624801941,0.02100840336134454
1982,Spring,238,1210,4,1411.7989605917703,192584.87305436592,0.00733078843733082,0.01680672268907563
1982,Spring,238,1360,8,12057.82569997672,192584.87305436592,0.06261045070021073,0.03361344537815126
1982,Spring,238,1340,5,5287.921316968236,192584.87305436592,0.02745761509251808,0.02100840336134454
1982,Spring,238,1380,5,7458.4488929324125,192584.87305436592,0.03872811386814853,0.02100840336134454
1982,Spring,238,1250,5,1165.474643283182,192584.87305436592,0.00605174552289043,0.02100840336134454
1982,Spring,238,1260,7,2979.523678517098,192584.87305436592,0.01547122383633937,0.029411764705882353
1982,Spring,238,1390,3,2231.476128551431,192584.87305436592,0.01158697509913717,0.012605042016806723
1982,Spring,238,1400,3,1728.8890290150089,192584.87305436592,0.00897728363393811,0.012605042016806723
1983,Fall,228,1650,7,8530.968559063047,192584.87305436592,0.04429718920163989,0.03070175438596491
1983,Fall,228,1690,6,7163.6818501301495,192584.87305436592,0.03719753133522523,0.02631578947368421
1983,Fall,228,1050,5,4483.908829263997,192584.87305436592,0.02328276753075101,0.021929824561403508
1983,Fall,228,1010,7,7723.889064379528,192584.87305436592,0.0401064161576133,0.03070175438596491
1983,Fall,228,1200,6,3618.138360428088,192584.87305436592,0.01878724067495531,0.02631578947368421
1983,Fall,228,1060,8,8410.276953246941,192584.87305436592,0.04367049612911578,0.03508771929824561
1983,Fall,228,1070,3,1533.6458913241406,192584.87305436592,0.00796348055275971,0.013157894736842105
1983,Fall,228,1670,2,350.7581653224312,192584.87305436592,0.00182131732238083,0.008771929824561403
1983,Fall,228,1750,2,424.880703023172,192584.87305436592,0.0022061997719999,0.008771929824561403
1983,Fall,228,1030,3,1776.9970479578838,192584.87305436592,0.00922708528336098,0.013157894736842105
1983,Fall,228,1040,2,605.6240112028632,192584.87305436592,0.00314471225905628,0.008771929824561403
1983,Fall,228,1020,7,6518.071891152992,192584.87305436592,0.03384519140977894,0.03070175438596491
1983,Fall,228,1100,8,8378.917445478692,192584.87305436592,0.04350766138892621,0.03508771929824561
1983,Fall,228,1090,5,4702.238864788697,192584.87305436592,0.02441644969416302,0.021929824561403508
1983,Fall,228,1130,9,7372.637785559344,192584.87305436592,0.0382825383355944,0.039473684210526314
1983,Fall,228,1140,5,2032.043798384957,192584.87305436592,0.01055141956975675,0.021929824561403508
1983,Fall,228,1190,9,7494.383130961584,192584.87305436592,0.03891470296758952,0.039473684210526314
1983,Fall,228,1230,5,3003.9650892095224,192584.87305436592,0.01559813624801941,0.021929824561403508
1983,Fall,228,1250,4,1165.474643283182,192584.87305436592,0.00605174552289043,0.017543859649122806
1983,Fall,228,1240,6,7701.4025516095,192584.87305436592,0.03998965458432151,0.02631578947368421
1983,Fall,228,1160,9,9006.472041448285,192584.87305436592,0.04676624855632246,0.039473684210526314
1983,Fall,228,1150,2,768.2601842240604,192584.87305436592,0.00398920316034989,0.008771929824561403
1983,Fall,228,1210,4,1411.7989605917703,192584.87305436592,0.00733078843733082,0.017543859649122806
1983,Fall,228,1290,9,12064.449983675357,192584.87305436592,0.06264484739811113,0.039473684210526314
1983,Fall,228,1220,4,1411.0086266014423,192584.87305436592,0.00732668461558307,0.017543859649122806
1983,Fall,228,1260,5,2979.523678517098,192584.87305436592,0.01547122383633937,0.021929824561403508
1983,Fall,228,1300,3,1909.8640235337175,192584.87305436592,0.00991699915597509,0.013157894736842105
1983,Fall,228,1360,4,12057.82569997672,192584.87305436592,0.06261045070021073,0.017543859649122806
1983,Fall,228,1340,5,5287.921316968236,192584.87305436592,0.02745761509251808,0.021929824561403508
1983,Fall,228,1390,3,2231.476128551431,192584.87305436592,0.01158697509913717,0.013157894736842105
1983,Fall,228,1380,5,7458.4488929324125,192584.87305436592,0.03872811386814853,0.021929824561403508
1983,Fall,228,1370,5,6146.956814132192,192584.87305436592,0.03191817050136088,0.021929824561403508
1983,Fall,228,1400,3,1728.8890290150089,192584.87305436592,0.00897728363393811,0.013157894736842105
1983,Fall,228,1270,4,2181.073574696574,192584.87305436592,0.01132525904088461,0.017543859649122806
1983,Fall,228,1280,7,6860.985346457175,192584.87305436592,0.03562577495128782,0.03070175438596491
1983,Fall,228,1660,3,1641.1866977479858,192584.87305436592,0.00852188789139573,0.013157894736842105
1983,Fall,228,1700,4,2999.3655567462374,192584.87305436592,0.01557425310293986,0.017543859649122806
1983,Fall,228,1730,5,6046.335136527294,192584.87305436592,0.03139569084857686,0.021929824561403508
1983,Fall,228,1110,3,1822.125897944325,192584.87305436592,0.00946141755084755,0.013157894736842105
1983,Fall,228,1180,3,614.6025490825617,192584.87305436592,0.0031913334590358,0.013157894736842105
1983,Fall,228,1170,3,1053.1222074485618,192584.87305436592,0.00546835372241967,0.013157894736842105
1983,Fall,228,1610,3,3997.150928552066,192584.87305436592,0.0207552694308638,0.013157894736842105
1983,Fall,228,1740,4,3499.995357137849,192584.87305436592,0.01817378126136529,0.017543859649122806
1983,Fall,228,1680,2,233.75593826742303,192584.87305436592,0.00121378140743917,0.008771929824561403
1983,Fall,228,1640,2,283.27763242603834,192584.87305436592,0.00147092358778391,0.008771929824561403
1983,Fall,228,1080,2,726.0025816898356,192584.87305436592,0.00376977989068169,0.008771929824561403
1983,Fall,228,1120,3,582.6986181402243,192584.87305436592,0.00302567179290208,0.013157894736842105
1983,Fall,228,1630,2,300.6155592255061,192584.87305436592,0.00156095104697368,0.008771929824561403
1983,Fall,228,1620,2,785.7325119045797,192584.87305436592,0.00407992849824072,0.008771929824561403
1983,Fall,228,1720,2,359.97545219146457,192584.87305436592,0.00186917823026445,0.008771929824561403
1983,Fall,228,1710,2,893.2035013330817,192584.87305436592,0.00463797331102393,0.008771929824561403
1983,Fall,228,1760,2,248.86799090870173,192584.87305436592,0.00129225097984953,0.008771929824561403
1983,Spring,233,1680,2,233.75593826742303,192584.87305436592,0.00121378140743917,0.008583690987124463
1983,Spring,233,1760,2,248.86799090870173,192584.87305436592,0.00129225097984953,0.008583690987124463
1983,Spring,233,1660,3,1641.1866977479858,192584.87305436592,0.00852188789139573,0.012875536480686695
1983,Spring,233,1650,7,8530.968559063047,192584.87305436592,0.04429718920163989,0.030042918454935622
1983,Spring,233,1670,2,350.7581653224312,192584.87305436592,0.00182131732238083,0.008583690987124463
1983,Spring,233,1630,2,300.6155592255061,192584.87305436592,0.00156095104697368,0.008583690987124463
1983,Spring,233,1640,1,283.27763242603834,192584.87305436592,0.00147092358778391,0.004291845493562232
1983,Spring,233,1620,2,785.7325119045797,192584.87305436592,0.00407992849824072,0.008583690987124463
1983,Spring,233,1610,3,3997.150928552066,192584.87305436592,0.0207552694308638,0.012875536480686695
1983,Spring,233,1690,6,7163.6818501301495,192584.87305436592,0.03719753133522523,0.02575107296137339
1983,Spring,233,1720,2,359.97545219146457,192584.87305436592,0.00186917823026445,0.008583690987124463
1983,Spring,233,1700,4,2999.3655567462374,192584.87305436592,0.01557425310293986,0.017167381974248927
1983,Spring,233,1710,2,893.2035013330817,192584.87305436592,0.00463797331102393,0.008583690987124463
1983,Spring,233,1740,4,3499.995357137849,192584.87305436592,0.01817378126136529,0.017167381974248927
1983,Spring,233,1750,2,424.880703023172,192584.87305436592,0.0022061997719999,0.008583690987124463
1983,Spring,233,1730,5,6046.335136527294,192584.87305436592,0.03139569084857686,0.02145922746781116
1983,Spring,233,1010,7,7723.889064379528,192584.87305436592,0.0401064161576133,0.030042918454935622
1983,Spring,233,1020,7,6518.071891152992,192584.87305436592,0.03384519140977894,0.030042918454935622
1983,Spring,233,1040,3,605.6240112028632,192584.87305436592,0.00314471225905628,0.012875536480686695
1983,Spring,233,1030,3,1776.9970479578838,192584.87305436592,0.00922708528336098,0.012875536480686695
1983,Spring,233,1060,8,8410.276953246941,192584.87305436592,0.04367049612911578,0.034334763948497854
1983,Spring,233,1080,2,726.0025816898356,192584.87305436592,0.00376977989068169,0.008583690987124463
1983,Spring,233,1120,3,582.6986181402243,192584.87305436592,0.00302567179290208,0.012875536480686695
1983,Spring,233,1100,8,8378.917445478692,192584.87305436592,0.04350766138892621,0.034334763948497854
1983,Spring,233,1070,3,1533.6458913241406,192584.87305436592,0.00796348055275971,0.012875536480686695
1983,Spring,233,1090,5,4702.238864788697,192584.87305436592,0.02441644969416302,0.02145922746781116
1983,Spring,233,1110,3,1822.125897944325,192584.87305436592,0.00946141755084755,0.012875536480686695
1983,Spring,233,1130,9,7372.637785559344,192584.87305436592,0.0382825383355944,0.03862660944206009
1983,Spring,233,1150,3,768.2601842240604,192584.87305436592,0.00398920316034989,0.012875536480686695
1983,Spring,233,1140,4,2032.043798384957,192584.87305436592,0.01055141956975675,0.017167381974248927
1983,Spring,233,1230,5,3003.9650892095224,192584.87305436592,0.01559813624801941,0.02145922746781116
1983,Spring,233,1190,9,7494.383130961584,192584.87305436592,0.03891470296758952,0.03862660944206009
1983,Spring,233,1170,4,1053.1222074485618,192584.87305436592,0.00546835372241967,0.017167381974248927
1983,Spring,233,1160,10,9006.472041448285,192584.87305436592,0.04676624855632246,0.04291845493562232
1983,Spring,233,1180,2,614.6025490825617,192584.87305436592,0.0031913334590358,0.008583690987124463
1983,Spring,233,1360,8,12057.82569997672,192584.87305436592,0.06261045070021073,0.034334763948497854
1983,Spring,233,1290,8,12064.449983675357,192584.87305436592,0.06264484739811113,0.034334763948497854
1983,Spring,233,1300,3,1909.8640235337175,192584.87305436592,0.00991699915597509,0.012875536480686695
1983,Spring,233,1220,4,1411.0086266014423,192584.87305436592,0.00732668461558307,0.017167381974248927
1983,Spring,233,1050,4,4483.908829263997,192584.87305436592,0.02328276753075101,0.017167381974248927
1983,Spring,233,1250,3,1165.474643283182,192584.87305436592,0.00605174552289043,0.012875536480686695
1983,Spring,233,1200,6,3618.138360428088,192584.87305436592,0.01878724067495531,0.02575107296137339
1983,Spring,233,1210,4,1411.7989605917703,192584.87305436592,0.00733078843733082,0.017167381974248927
1983,Spring,233,1260,5,2979.523678517098,192584.87305436592,0.01547122383633937,0.02145922746781116
1983,Spring,233,1390,5,2231.476128551431,192584.87305436592,0.01158697509913717,0.02145922746781116
1983,Spring,233,1270,4,2181.073574696574,192584.87305436592,0.01132525904088461,0.017167381974248927
1983,Spring,233,1240,6,7701.4025516095,192584.87305436592,0.03998965458432151,0.02575107296137339
1983,Spring,233,1280,7,6860.985346457175,192584.87305436592,0.03562577495128782,0.030042918454935622
1983,Spring,233,1340,6,5287.921316968236,192584.87305436592,0.02745761509251808,0.02575107296137339
1983,Spring,233,1370,5,6146.956814132192,192584.87305436592,0.03191817050136088,0.02145922746781116
1983,Spring,233,1380,5,7458.4488929324125,192584.87305436592,0.03872811386814853,0.02145922746781116
1983,Spring,233,1400,3,1728.8890290150089,192584.87305436592,0.00897728363393811,0.012875536480686695
1984,Fall,228,1650,7,8530.968559063047,192584.87305436592,0.04429718920163989,0.03070175438596491
1984,Fall,228,1740,4,3499.995357137849,192584.87305436592,0.01817378126136529,0.017543859649122806
1984,Fall,228,1690,5,7163.6818501301495,192584.87305436592,0.03719753133522523,0.021929824561403508
1984,Fall,228,1010,7,7723.889064379528,192584.87305436592,0.0401064161576133,0.03070175438596491
1984,Fall,228,1050,5,4483.908829263997,192584.87305436592,0.02328276753075101,0.021929824561403508
1984,Fall,228,1200,6,3618.138360428088,192584.87305436592,0.01878724067495531,0.02631578947368421
1984,Fall,228,1720,2,359.97545219146457,192584.87305436592,0.00186917823026445,0.008771929824561403
1984,Fall,228,1700,4,2999.3655567462374,192584.87305436592,0.01557425310293986,0.017543859649122806
1984,Fall,228,1060,6,8410.276953246941,192584.87305436592,0.04367049612911578,0.02631578947368421
1984,Fall,228,1090,5,4702.238864788697,192584.87305436592,0.02441644969416302,0.021929824561403508
1984,Fall,228,1130,9,7372.637785559344,192584.87305436592,0.0382825383355944,0.039473684210526314
1984,Fall,228,1100,8,8378.917445478692,192584.87305436592,0.04350766138892621,0.03508771929824561
1984,Fall,228,1190,9,7494.383130961584,192584.87305436592,0.03891470296758952,0.039473684210526314
1984,Fall,228,1140,4,2032.043798384957,192584.87305436592,0.01055141956975675,0.017543859649122806
1984,Fall,228,1180,3,614.6025490825617,192584.87305436592,0.0031913334590358,0.013157894736842105
1984,Fall,228,1160,10,9006.472041448285,192584.87305436592,0.04676624855632246,0.043859649122807015
1984,Fall,228,1170,4,1053.1222074485618,192584.87305436592,0.00546835372241967,0.017543859649122806
1984,Fall,228,1230,4,3003.9650892095224,192584.87305436592,0.01559813624801941,0.017543859649122806
1984,Fall,228,1250,3,1165.474643283182,192584.87305436592,0.00605174552289043,0.013157894736842105
1984,Fall,228,1260,4,2979.523678517098,192584.87305436592,0.01547122383633937,0.017543859649122806
1984,Fall,228,1270,4,2181.073574696574,192584.87305436592,0.01132525904088461,0.017543859649122806
1984,Fall,228,1280,7,6860.985346457175,192584.87305436592,0.03562577495128782,0.03070175438596491
1984,Fall,228,1240,6,7701.4025516095,192584.87305436592,0.03998965458432151,0.02631578947368421
1984,Fall,228,1220,4,1411.0086266014423,192584.87305436592,0.00732668461558307,0.017543859649122806
1984,Fall,228,1210,4,1411.7989605917703,192584.87305436592,0.00733078843733082,0.017543859649122806
1984,Fall,228,1340,6,5287.921316968236,192584.87305436592,0.02745761509251808,0.02631578947368421
1984,Fall,228,1360,8,12057.82569997672,192584.87305436592,0.06261045070021073,0.03508771929824561
1984,Fall,228,1370,5,6146.956814132192,192584.87305436592,0.03191817050136088,0.021929824561403508
1984,Fall,228,1380,5,7458.4488929324125,192584.87305436592,0.03872811386814853,0.021929824561403508
1984,Fall,228,1390,4,2231.476128551431,192584.87305436592,0.01158697509913717,0.017543859649122806
1984,Fall,228,1290,8,12064.449983675357,192584.87305436592,0.06264484739811113,0.03508771929824561
1984,Fall,228,1300,3,1909.8640235337175,192584.87305436592,0.00991699915597509,0.013157894736842105
1984,Fall,228,1400,3,1728.8890290150089,192584.87305436592,0.00897728363393811,0.013157894736842105
1984,Fall,228,1670,2,350.7581653224312,192584.87305436592,0.00182131732238083,0.008771929824561403
1984,Fall,228,1680,1,233.75593826742303,192584.87305436592,0.00121378140743917,0.0043859649122807015
